shape_id,shape_pt_lon,shape_pt_lat,shape_pt_sequence
7-12-111,-119.451639,49.860925,90005
7-12-111,-119.451207,49.860926,90006
7-12-111,-119.450545,49.860928,90007
7-12-111,-119.450545,49.860928,100001
7-12-111,-119.450463,49.860928,100002
7-12-111,-119.449528,49.861036,100003
7-12-111,-119.447200,49.861301,100004
7-12-111,-119.445958,49.861414,100005
7-12-111,-119.445814,49.861405,100006
7-12-111,-119.445429,49.861378,100007
7-12-111,-119.445268,49.861352,100008
7-12-111,-119.444364,49.861212,100009
7-12-111,-119.443483,49.860998,100010
7-12-111,-119.443345,49.860944,100011
7-12-111,-119.443217,49.860893,100012
7-12-111,-119.442879,49.860759,100013
7-12-111,-119.442704,49.860690,100014
7-12-111,-119.442494,49.860606,100015
7-12-111,-119.442340,49.860545,100016
7-12-111,-119.442316,49.860527,100017
7-12-111,-119.442316,49.860527,110001
7-12-111,-119.441289,49.859693,110002
7-12-111,-119.440279,49.859005,110003
7-12-111,-119.440086,49.858894,110004
7-12-111,-119.439453,49.858533,110005
7-12-111,-119.438994,49.858393,110006
7-12-111,-119.438688,49.858385,110007
7-12-111,-119.438656,49.858389,110008
7-12-111,-119.437616,49.858513,110009
7-12-111,-119.436118,49.858469,110010
7-12-111,-119.436042,49.858473,110011
7-12-111,-119.434637,49.858539,110012
7-12-111,-119.434167,49.858549,110013
7-12-111,-119.432165,49.858594,110014
7-12-111,-119.432076,49.858596,110015
7-12-111,-119.429529,49.858521,110016
7-12-111,-119.429136,49.858533,110017
7-12-111,-119.428135,49.858649,110018
7-12-111,-119.427096,49.858609,110019
7-12-111,-119.426731,49.858524,110020
7-12-111,-119.426293,49.858289,110021
7-12-111,-119.426210,49.858244,110022
7-12-111,-119.426085,49.858208,110023
7-12-111,-119.425844,49.858199,110024
7-12-111,-119.425705,49.858235,110025
7-12-111,-119.425690,49.858239,110026
7-12-111,-119.425571,49.858317,110027
7-12-111,-119.425239,49.858736,110028
7-12-111,-119.424708,49.859142,110029
7-12-111,-119.424357,49.859454,110030
7-12-111,-119.424228,49.859569,110031
7-12-111,-119.424228,49.859569,120001
7-12-111,-119.424132,49.859654,120002
7-12-111,-119.423816,49.859936,120003
7-12-111,-119.422282,49.859931,120004
7-12-111,-119.420291,49.859925,120005
7-12-111,-119.420152,49.859924,120006
7-12-111,-119.420096,49.859924,120007
7-12-111,-119.419427,49.859922,120008
7-12-111,-119.418648,49.859920,120009
7-12-111,-119.418307,49.859853,120010
7-12-111,-119.418242,49.859823,120011
7-12-111,-119.418016,49.859578,120012
7-12-111,-119.417798,49.859150,120013
7-12-111,-119.417337,49.858245,120014
7-12-111,-119.417175,49.857925,120015
7-12-111,-119.417057,49.857289,120016
7-12-111,-119.417174,49.856769,120017
7-12-111,-119.417354,49.856408,120018
7-12-111,-119.417834,49.855445,120019
7-12-111,-119.418039,49.855160,120020
7-12-111,-119.418327,49.854920,120021
7-12-111,-119.418440,49.854779,120022
7-12-111,-119.418515,49.854686,120023
7-12-111,-119.418570,49.854311,120024
7-12-111,-119.418499,49.854099,120025
7-12-111,-119.418396,49.853956,120026
7-12-111,-119.418148,49.853771,120027
7-12-111,-119.417811,49.853659,120028
7-12-111,-119.416841,49.853493,120029
7-12-111,-119.416679,49.853474,120030
7-12-111,-119.416679,49.853474,130001
7-12-111,-119.416356,49.853433,130002
7-12-111,-119.416038,49.853393,130003
7-12-111,-119.415692,49.853351,130004
7-12-111,-119.415640,49.853344,130005
7-12-111,-119.415237,49.853234,130006
7-12-111,-119.414072,49.852806,130007
7-12-111,-119.413997,49.852779,130008
7-12-111,-119.413980,49.852776,130009
7-12-111,-119.413515,49.852688,130010
7-12-111,-119.411229,49.852468,130011
7-12-111,-119.410672,49.852389,130012
7-12-111,-119.409871,49.852344,130013
7-12-111,-119.409865,49.851681,130014
7-12-111,-119.409865,49.851681,140001
7-12-111,-119.409852,49.850388,140002
7-12-111,-119.409844,49.849542,140003
7-12-111,-119.409841,49.849139,140004
7-12-111,-119.409827,49.847771,140005
7-12-111,-119.409825,49.847591,140006
7-12-111,-119.409813,49.846418,140007
7-12-111,-119.409813,49.846418,150001
7-12-111,-119.409813,49.846342,150002
7-12-111,-119.409812,49.846174,150003
7-12-111,-119.409820,49.845209,150004
7-12-111,-119.409824,49.844776,150005
7-12-111,-119.409834,49.843607,150006
7-12-111,-119.409837,49.843276,150007
7-12-111,-119.409818,49.841103,150008
7-12-111,-119.408440,49.840972,150009
7-12-111,-119.407546,49.840887,150010
7-12-111,-119.406982,49.840828,150011
7-12-111,-119.406982,49.840828,160001
7-12-111,-119.403737,49.840485,160002
7-12-111,-119.403477,49.840458,160003
7-12-111,-119.403477,49.840458,170001
7-12-111,-119.403272,49.840436,170002
7-12-111,-119.401003,49.840200,170003
7-12-111,-119.399701,49.840064,170004
7-12-111,-119.399424,49.840036,170005
7-12-111,-119.399424,49.840036,180001
7-12-111,-119.399126,49.840004,180002
7-12-111,-119.397147,49.839778,180003
7-12-111,-119.396788,49.839737,180004
7-12-111,-119.396344,49.839596,180005
7-12-111,-119.394930,49.838879,180006
7-12-111,-119.393282,49.838111,180007
7-12-111,-119.392795,49.837980,180008
7-12-111,-119.392795,49.837980,190001
7-12-111,-119.392550,49.837913,190002
7-12-111,-119.391375,49.837643,190003
7-12-111,-119.391229,49.837610,190004
7-12-111,-119.390953,49.837585,190005
7-12-111,-119.390735,49.837600,190006
7-12-111,-119.389447,49.837751,190007
7-12-111,-119.389007,49.837802,190008
7-12-111,-119.387301,49.837882,190009
7-12-111,-119.385879,49.837950,190010
7-12-111,-119.384665,49.837931,190011
7-12-111,-119.382255,49.837894,190012
7-12-111,-119.381654,49.837843,190013
7-12-111,-119.381712,49.837685,190014
7-12-111,-119.381727,49.837514,190015
7-12-111,-119.381454,49.837489,190016
7-12-111,-119.381323,49.837775,190017
7-12-111,-119.381654,49.837843,190018
7-12-111,-119.382255,49.837894,190019
7-12-111,-119.382261,49.837894,190020
7-13-32,-119.394417,49.940000,10001
7-13-32,-119.394177,49.940393,10002
7-13-32,-119.392923,49.940087,10003
7-13-32,-119.392524,49.940044,10004
7-13-32,-119.392125,49.940046,10005
7-13-32,-119.391754,49.940093,10006
7-13-32,-119.391426,49.940185,10007
7-13-32,-119.391184,49.940292,10008
7-13-32,-119.390992,49.940426,10009
7-13-32,-119.390682,49.940794,10010
7-13-32,-119.390428,49.940969,10011
7-13-32,-119.390295,49.940903,10012
7-13-32,-119.390128,49.940898,10013
7-13-32,-119.390059,49.940928,10014
7-13-32,-119.389989,49.940957,10015
7-13-32,-119.389933,49.941058,10016
7-13-32,-119.389977,49.941163,10017
7-13-32,-119.390111,49.941230,10018
7-13-32,-119.390275,49.941232,10019
7-13-32,-119.390345,49.941204,10020
7-13-32,-119.390744,49.941639,10021
7-13-32,-119.390827,49.941864,10022
7-13-32,-119.390825,49.941968,10023
7-13-32,-119.390815,49.942181,10024
7-13-32,-119.390736,49.942513,10025
7-13-32,-119.390693,49.942595,10026
7-13-32,-119.390693,49.942595,20001
7-13-32,-119.390576,49.942817,20002
7-13-32,-119.390364,49.943070,20003
7-13-32,-119.389252,49.944204,20004
7-13-32,-119.389125,49.944408,20005
7-13-32,-119.389046,49.944661,20006
7-13-32,-119.389057,49.944924,20007
7-13-32,-119.389160,49.945318,20008
7-13-32,-119.389146,49.946182,20009
7-13-32,-119.389127,49.947310,20010
7-13-32,-119.389106,49.948083,20011
7-13-32,-119.389122,49.948301,20012
7-13-32,-119.389660,49.949327,20013
7-13-32,-119.389698,49.949515,20014
7-13-32,-119.389698,49.949515,30001
7-13-32,-119.389715,49.949600,30002
7-13-32,-119.389698,49.949875,30003
7-13-32,-119.389692,49.951647,30004
7-13-32,-119.389692,49.951647,40001
7-13-32,-119.389690,49.952019,40002
7-13-32,-119.390469,49.952028,40003
7-13-32,-119.390544,49.952030,40004
7-13-32,-119.390619,49.952039,40005
7-13-32,-119.390692,49.952055,40006
7-13-32,-119.390760,49.952075,40007
7-13-32,-119.390824,49.952101,40008
7-13-32,-119.390884,49.952132,40009
7-13-32,-119.390936,49.952167,40010
7-13-32,-119.390981,49.952207,40011
7-13-32,-119.391018,49.952250,40012
7-13-32,-119.391046,49.952295,40013
7-13-32,-119.391066,49.952342,40014
7-13-32,-119.391213,49.952804,40015
7-13-32,-119.391248,49.952929,40016
7-13-32,-119.391274,49.953056,40017
7-13-32,-119.391291,49.953184,40018
7-13-32,-119.391299,49.953310,40019
7-13-32,-119.391296,49.953439,40020
7-13-32,-119.391284,49.953566,40021
7-13-32,-119.391265,49.953693,40022
7-13-32,-119.391239,49.953801,40023
7-13-32,-119.391207,49.953907,40024
7-13-32,-119.391169,49.954013,40025
7-13-32,-119.390785,49.954983,40026
7-13-32,-119.390717,49.955164,40027
7-13-32,-119.390342,49.956201,40028
7-13-32,-119.390269,49.956415,40029
7-13-32,-119.390207,49.956631,40030
7-13-32,-119.390156,49.956848,40031
7-13-32,-119.390115,49.957065,40032
7-13-32,-119.390083,49.957283,40033
7-13-32,-119.390062,49.957503,40034
7-13-32,-119.390052,49.957721,40035
7-13-32,-119.390052,49.957941,40036
7-13-32,-119.390062,49.958160,40037
7-13-32,-119.390082,49.958379,40038
7-13-32,-119.390113,49.958597,40039
7-13-32,-119.390155,49.958815,40040
7-13-32,-119.390185,49.958970,40041
7-13-32,-119.390210,49.959125,40042
7-13-32,-119.390230,49.959282,40043
7-13-32,-119.390319,49.960093,40044
7-13-32,-119.390337,49.960278,40045
7-13-32,-119.390346,49.960464,40046
7-13-32,-119.390347,49.960650,40047
7-13-32,-119.390335,49.961845,40048
7-13-32,-119.395816,49.961903,40049
7-13-32,-119.396542,49.961965,40050
7-13-32,-119.397152,49.962083,40051
7-13-32,-119.398208,49.962521,40052
7-13-32,-119.398694,49.963073,40053
7-13-32,-119.399008,49.962961,40054
7-13-32,-119.399081,49.962902,40055
7-13-32,-119.399081,49.962902,50001
7-13-32,-119.399171,49.962828,50002
7-13-32,-119.399258,49.962611,50003
7-13-32,-119.399231,49.962294,50004
7-13-32,-119.399070,49.961395,50005
7-13-32,-119.399065,49.960636,50006
7-13-32,-119.399400,49.958827,50007
7-13-32,-119.399637,49.956784,50008
7-13-32,-119.399824,49.955187,50009
7-13-32,-119.399873,49.955026,50010
7-13-32,-119.399873,49.955026,60001
7-13-32,-119.399979,49.954666,60002
7-13-32,-119.399983,49.954535,60003
7-13-32,-119.399988,49.954364,60004
7-13-32,-119.399991,49.954270,60005
7-13-32,-119.399898,49.953926,60006
7-13-32,-119.399697,49.953477,60007
7-13-32,-119.399656,49.953333,60008
7-13-32,-119.399656,49.953333,70001
7-13-32,-119.399601,49.953142,70002
7-13-32,-119.399537,49.952917,70003
7-13-32,-119.399556,49.952294,70004
7-13-32,-119.399580,49.951938,70005
7-13-32,-119.399712,49.951508,70006
7-13-32,-119.399900,49.951173,70007
7-13-32,-119.399997,49.951058,70008
7-13-32,-119.400134,49.950894,70009
7-13-32,-119.400561,49.950575,70010
7-13-32,-119.400592,49.950551,70011
7-13-32,-119.400628,49.950523,70012
7-13-32,-119.400659,49.950535,70013
7-13-32,-119.400684,49.950537,70014
7-13-32,-119.400721,49.950553,70015
7-13-32,-119.400701,49.950581,70016
7-13-32,-119.400695,49.950598,70017
7-13-32,-119.400645,49.950613,70018
7-13-32,-119.400613,49.950614,70019
7-13-32,-119.400561,49.950575,70020
7-13-32,-119.400134,49.950894,70021
7-13-32,-119.399997,49.951058,70022
7-13-32,-119.399900,49.951173,70023
7-13-32,-119.399802,49.951348,70024
7-13-32,-119.399802,49.951348,80001
7-13-32,-119.399712,49.951508,80002
7-13-32,-119.399580,49.951938,80003
7-13-32,-119.399556,49.952294,80004
7-13-32,-119.399537,49.952917,80005
7-13-32,-119.399601,49.953142,80006
7-13-32,-119.399663,49.953360,80007
7-13-32,-119.399663,49.953360,90001
7-13-32,-119.399697,49.953477,90002
7-13-32,-119.399898,49.953926,90003
7-13-32,-119.399991,49.954270,90004
7-13-32,-119.399988,49.954364,90005
7-13-32,-119.399983,49.954535,90006
7-13-32,-119.399979,49.954666,90007
7-13-32,-119.399852,49.955092,90008
7-13-32,-119.399852,49.955092,100001
7-13-32,-119.399824,49.955187,100002
7-13-32,-119.399637,49.956784,100003
7-13-32,-119.399400,49.958827,100004
7-13-32,-119.399065,49.960636,100005
7-13-32,-119.399070,49.961395,100006
7-13-32,-119.399231,49.962294,100007
7-13-32,-119.399258,49.962611,100008
7-13-32,-119.399171,49.962828,100009
7-13-32,-119.399008,49.962961,100010
7-13-32,-119.398694,49.963073,100011
7-13-32,-119.398540,49.962899,100012
7-13-32,-119.398540,49.962899,110001
7-13-32,-119.398208,49.962521,110002
7-13-32,-119.397152,49.962083,110003
7-13-32,-119.396542,49.961965,110004
7-13-32,-119.395816,49.961903,110005
7-13-32,-119.390335,49.961845,110006
7-13-32,-119.390347,49.960650,110007
7-13-32,-119.390346,49.960464,110008
7-13-32,-119.390337,49.960278,110009
7-13-32,-119.390319,49.960093,110010
7-13-32,-119.390230,49.959282,110011
7-13-32,-119.390210,49.959125,110012
7-13-32,-119.390185,49.958970,110013
7-13-32,-119.390155,49.958815,110014
7-13-32,-119.390113,49.958597,110015
7-13-32,-119.390082,49.958379,110016
7-13-32,-119.390062,49.958160,110017
7-13-32,-119.390052,49.957941,110018
7-13-32,-119.390052,49.957721,110019
7-13-32,-119.390062,49.957503,110020
7-13-32,-119.390083,49.957283,110021
7-13-32,-119.390115,49.957065,110022
7-13-32,-119.390156,49.956848,110023
7-13-32,-119.390207,49.956631,110024
7-13-32,-119.390269,49.956415,110025
7-13-32,-119.390342,49.956201,110026
7-13-32,-119.390717,49.955164,110027
7-13-32,-119.390785,49.954983,110028
7-13-32,-119.391169,49.954013,110029
7-13-32,-119.391207,49.953907,110030
7-13-32,-119.391239,49.953801,110031
7-13-32,-119.391265,49.953693,110032
7-13-32,-119.391284,49.953566,110033
7-13-32,-119.391296,49.953439,110034
7-13-32,-119.391299,49.953310,110035
7-13-32,-119.391291,49.953184,110036
7-13-32,-119.391274,49.953056,110037
7-13-32,-119.391248,49.952929,110038
7-13-32,-119.391213,49.952804,110039
7-13-32,-119.391066,49.952342,110040
7-13-32,-119.391046,49.952295,110041
7-13-32,-119.391018,49.952250,110042
7-13-32,-119.390981,49.952207,110043
7-13-32,-119.390936,49.952167,110044
7-13-32,-119.390884,49.952132,110045
7-13-32,-119.390824,49.952101,110046
7-13-32,-119.390760,49.952075,110047
7-13-32,-119.390692,49.952055,110048
7-13-32,-119.390619,49.952039,110049
7-13-32,-119.390544,49.952030,110050
7-13-32,-119.390469,49.952028,110051
7-13-32,-119.390311,49.952026,110052
7-13-32,-119.390311,49.952026,120001
7-13-32,-119.389690,49.952019,120002
7-13-32,-119.389698,49.950150,120003
7-13-32,-119.389698,49.950150,130001
7-13-32,-119.389698,49.949875,130002
7-13-32,-119.389715,49.949600,130003
7-13-32,-119.389660,49.949327,130004
7-13-32,-119.389122,49.948301,130005
7-13-32,-119.389106,49.948083,130006
7-13-32,-119.389127,49.947310,130007
7-13-32,-119.389146,49.946182,130008
7-13-32,-119.389160,49.945318,130009
7-13-32,-119.389057,49.944924,130010
7-13-32,-119.389046,49.944661,130011
7-13-32,-119.389125,49.944408,130012
7-13-32,-119.389252,49.944204,130013
7-13-32,-119.390091,49.943348,130014
7-13-32,-119.390091,49.943348,140001
7-13-32,-119.390364,49.943070,140002
7-13-32,-119.390576,49.942817,140003
7-13-32,-119.390736,49.942513,140004
7-13-32,-119.390815,49.942181,140005
7-13-32,-119.390825,49.941968,140006
7-13-32,-119.390827,49.941864,140007
7-13-32,-119.390744,49.941639,140008
7-13-32,-119.390345,49.941204,140009
7-13-32,-119.390415,49.941173,140010
7-13-32,-119.390472,49.941072,140011
7-13-32,-119.390428,49.940969,140012
7-13-32,-119.390295,49.940903,140013
7-13-32,-119.390128,49.940898,140014
7-13-32,-119.390059,49.940928,140015
7-13-32,-119.389847,49.940687,140016
7-13-32,-119.389743,49.940486,140017
7-13-32,-119.389689,49.940233,140018
7-13-32,-119.389742,49.939961,140019
7-13-32,-119.390779,49.937703,140020
7-13-32,-119.390989,49.937440,140021
7-13-32,-119.391242,49.937238,140022
7-13-32,-119.391271,49.937222,140023
7-13-32,-119.391740,49.936963,140024
7-13-32,-119.391939,49.936776,140025
7-13-32,-119.391950,49.936753,140026
7-13-32,-119.392093,49.936481,140027
7-13-32,-119.392263,49.936471,140028
7-13-32,-119.392390,49.936397,140029
7-13-32,-119.392410,49.936344,140030
7-13-32,-119.393103,49.936435,140031
7-13-32,-119.393459,49.936421,140032
7-13-32,-119.394414,49.936204,140033
7-13-32,-119.395018,49.936158,140034
7-13-32,-119.395132,49.937397,140035
7-13-32,-119.395330,49.938086,140036
7-13-32,-119.395347,49.938378,140037
7-13-32,-119.395344,49.938386,140038
7-13-32,-119.395277,49.938643,140039
7-13-32,-119.394627,49.939658,140040
7-13-32,-119.394417,49.940000,140041
7-14-108,-119.347279,49.869353,10001
7-14-108,-119.347337,49.869573,10002
7-14-108,-119.347475,49.869898,10003
7-14-108,-119.347986,49.870609,10004
7-14-108,-119.348081,49.870777,10005
7-14-108,-119.348081,49.870777,20001
7-14-108,-119.348135,49.870872,20002
7-14-108,-119.348575,49.871993,20003
7-14-108,-119.348575,49.871993,30001
7-14-108,-119.348724,49.872372,30002
7-14-108,-119.348980,49.872331,30003
7-14-108,-119.349685,49.872216,30004
7-14-108,-119.351768,49.871880,30005
7-14-108,-119.352010,49.871840,30006
7-14-108,-119.353071,49.871845,30007
7-14-108,-119.353767,49.871845,30008
7-14-108,-119.353767,49.871845,40001
7-14-108,-119.353872,49.871845,40002
7-14-108,-119.354016,49.871845,40003
7-14-108,-119.354555,49.871903,40004
7-14-108,-119.354712,49.871939,40005
7-14-108,-119.355366,49.872090,40006
7-14-108,-119.355641,49.872093,40007
7-14-108,-119.355907,49.872037,40008
7-14-108,-119.356119,49.871958,40009
7-14-108,-119.356277,49.871856,40010
7-14-108,-119.356060,49.871696,40011
7-14-108,-119.355949,49.871614,40012
7-14-108,-119.355694,49.871296,40013
7-14-108,-119.355563,49.870688,40014
7-14-108,-119.355443,49.869931,40015
7-14-108,-119.355382,49.869544,40016
7-14-108,-119.355330,49.869221,40017
7-14-108,-119.355330,49.869221,50001
7-14-108,-119.355325,49.869187,50002
7-14-108,-119.355283,49.868919,50003
7-14-108,-119.355353,49.868724,50004
7-14-108,-119.355458,49.868645,50005
7-14-108,-119.355696,49.868574,50006
7-14-108,-119.359042,49.868746,50007
7-14-108,-119.359192,49.868753,50008
7-14-108,-119.360378,49.868809,50009
7-14-108,-119.361754,49.868875,50010
7-14-108,-119.363002,49.868932,50011
7-14-108,-119.363002,49.868932,60001
7-14-108,-119.363071,49.868935,60002
7-14-108,-119.364601,49.869012,60003
7-14-108,-119.365238,49.869096,60004
7-14-108,-119.365873,49.869243,60005
7-14-108,-119.366406,49.869440,60006
7-14-108,-119.366994,49.869753,60007
7-14-108,-119.367476,49.870135,60008
7-14-108,-119.367791,49.870484,60009
7-14-108,-119.367957,49.870739,60010
7-14-108,-119.368006,49.870816,60011
7-14-108,-119.368326,49.871543,60012
7-14-108,-119.368516,49.871973,60013
7-14-108,-119.368792,49.872597,60014
7-14-108,-119.368871,49.872827,60015
7-14-108,-119.368966,49.873102,60016
7-14-108,-119.369054,49.873521,60017
7-14-108,-119.369062,49.873880,60018
7-14-108,-119.369069,49.874142,60019
7-14-108,-119.368920,49.874973,60020
7-14-108,-119.368536,49.875835,60021
7-14-108,-119.368439,49.876053,60022
7-14-108,-119.368326,49.876513,60023
7-14-108,-119.368329,49.876924,60024
7-14-108,-119.368568,49.877692,60025
7-14-108,-119.368834,49.877998,60026
7-14-108,-119.369501,49.878766,60027
7-14-108,-119.369501,49.878766,70001
7-14-108,-119.370375,49.879774,70002
7-14-108,-119.371987,49.881549,70003
7-14-108,-119.372221,49.881807,70004
7-14-108,-119.372483,49.882099,70005
7-14-108,-119.372760,49.882426,70006
7-14-108,-119.373196,49.882950,70007
7-14-108,-119.373662,49.883668,70008
7-14-108,-119.373943,49.884314,70009
7-14-108,-119.374102,49.884870,70010
7-14-108,-119.374543,49.887390,70011
7-14-108,-119.374756,49.887872,70012
7-14-108,-119.375180,49.888302,70013
7-14-108,-119.375573,49.888552,70014
7-14-108,-119.376024,49.888765,70015
7-14-108,-119.376500,49.888904,70016
7-14-108,-119.376987,49.888986,70017
7-14-108,-119.377413,49.889017,70018
7-14-108,-119.378582,49.889021,70019
7-14-108,-119.379114,49.889017,70020
7-14-108,-119.379114,49.889017,80001
7-14-108,-119.379764,49.889011,80002
7-14-108,-119.380810,49.889010,80003
7-14-108,-119.381148,49.889008,80004
7-14-108,-119.381943,49.889006,80005
7-14-108,-119.383933,49.888993,80006
7-14-108,-119.385365,49.888984,80007
7-14-108,-119.385844,49.888981,80008
7-14-108,-119.385844,49.888981,90001
7-14-108,-119.386873,49.888977,90002
7-14-108,-119.387727,49.888975,90003
7-14-108,-119.387727,49.888975,100001
7-14-108,-119.388611,49.888973,100002
7-14-108,-119.389769,49.888980,100003
7-14-108,-119.389787,49.890472,100004
7-14-108,-119.389842,49.890541,100005
7-14-108,-119.389945,49.890584,100006
7-14-108,-119.390030,49.890585,100007
7-14-108,-119.391217,49.890599,100008
7-14-108,-119.392057,49.890598,100009
7-14-108,-119.392385,49.890598,100010
7-14-111,-119.392385,49.890598,10001
7-14-111,-119.392839,49.890598,10002
7-14-111,-119.392820,49.892157,10003
7-14-111,-119.392814,49.892620,10004
7-14-111,-119.392814,49.892620,20001
7-14-111,-119.392777,49.895349,20002
7-14-111,-119.391568,49.895345,20003
7-14-111,-119.391568,49.895345,30001
7-14-111,-119.391201,49.895344,30002
7-14-111,-119.390485,49.895348,30003
7-14-111,-119.389914,49.895351,30004
7-14-111,-119.389264,49.895353,30005
7-14-111,-119.389068,49.895353,30006
7-14-111,-119.388697,49.895404,30007
7-14-111,-119.388323,49.895506,30008
7-14-111,-119.388093,49.895569,30009
7-14-111,-119.387631,49.895705,30010
7-14-111,-119.387488,49.895722,30011
7-14-111,-119.387261,49.895750,30012
7-14-111,-119.386885,49.895755,30013
7-14-111,-119.386890,49.895118,30014
7-14-111,-119.386890,49.895118,40001
7-14-111,-119.386890,49.895074,40002
7-14-111,-119.386891,49.894084,40003
7-14-111,-119.386890,49.893754,40004
7-14-111,-119.386890,49.893343,40005
7-14-111,-119.386889,49.892748,40006
7-14-111,-119.386889,49.892748,50001
7-14-111,-119.386890,49.892649,50002
7-14-111,-119.386888,49.892152,50003
7-14-111,-119.386886,49.891747,50004
7-14-111,-119.386883,49.890903,50005
7-14-111,-119.386883,49.890903,60001
7-14-111,-119.386881,49.890569,60002
7-14-111,-119.386878,49.890110,60003
7-14-111,-119.386873,49.888977,60004
7-14-111,-119.386030,49.888981,60005
7-14-111,-119.386030,49.888981,70001
7-14-111,-119.385365,49.888984,70002
7-14-111,-119.383933,49.888993,70003
7-14-111,-119.381943,49.889006,70004
7-14-111,-119.381148,49.889008,70005
7-14-111,-119.380810,49.889010,70006
7-14-111,-119.379764,49.889011,70007
7-14-111,-119.379181,49.889016,70008
7-14-111,-119.379181,49.889016,80001
7-14-111,-119.378582,49.889021,80002
7-14-111,-119.377413,49.889017,80003
7-14-111,-119.376987,49.888986,80004
7-14-111,-119.376500,49.888904,80005
7-14-111,-119.376024,49.888765,80006
7-14-111,-119.375573,49.888552,80007
7-14-111,-119.375180,49.888302,80008
7-14-111,-119.374756,49.887872,80009
7-14-111,-119.374543,49.887390,80010
7-14-111,-119.374102,49.884870,80011
7-14-111,-119.373943,49.884314,80012
7-14-111,-119.373662,49.883668,80013
7-14-111,-119.373196,49.882950,80014
7-14-111,-119.372760,49.882426,80015
7-14-111,-119.372483,49.882099,80016
7-14-111,-119.372221,49.881807,80017
7-14-111,-119.371987,49.881549,80018
7-14-111,-119.370375,49.879774,80019
7-14-111,-119.368834,49.877998,80020
7-14-111,-119.368568,49.877692,80021
7-14-111,-119.368515,49.877522,80022
7-14-111,-119.368515,49.877522,90001
7-14-111,-119.368329,49.876924,90002
7-14-111,-119.368326,49.876513,90003
7-14-111,-119.368439,49.876053,90004
7-14-111,-119.368536,49.875835,90005
7-14-111,-119.368920,49.874973,90006
7-14-111,-119.369069,49.874142,90007
7-14-111,-119.369062,49.873880,90008
7-14-111,-119.369054,49.873521,90009
7-14-111,-119.368966,49.873102,90010
7-14-111,-119.368871,49.872827,90011
7-14-111,-119.368792,49.872597,90012
7-14-111,-119.368516,49.871973,90013
7-14-111,-119.368326,49.871543,90014
7-14-111,-119.368006,49.870816,90015
7-14-111,-119.367957,49.870739,90016
7-14-111,-119.367791,49.870484,90017
7-14-111,-119.367476,49.870135,90018
7-14-111,-119.366994,49.869753,90019
7-14-111,-119.366406,49.869440,90020
7-14-111,-119.365873,49.869243,90021
7-14-111,-119.365238,49.869096,90022
7-14-111,-119.364601,49.869012,90023
7-14-111,-119.363071,49.868935,90024
7-14-111,-119.361754,49.868875,90025
7-14-111,-119.361088,49.868843,90026
7-14-111,-119.361088,49.868843,100001
7-14-111,-119.360378,49.868809,100002
7-14-111,-119.359192,49.868753,100003
7-14-111,-119.359042,49.868746,100004
7-14-111,-119.355696,49.868574,100005
7-14-111,-119.355222,49.868550,100006
7-14-111,-119.354841,49.867739,100007
7-14-111,-119.354787,49.867625,100008
7-14-111,-119.354715,49.867497,100009
7-14-111,-119.354715,49.867497,110001
7-14-111,-119.354439,49.867012,110002
7-14-111,-119.354384,49.866917,110003
7-14-111,-119.354194,49.866468,110004
7-14-111,-119.354039,49.865809,110005
7-14-111,-119.354007,49.865431,110006
7-14-111,-119.354007,49.865431,120001
7-14-111,-119.354002,49.865362,120002
7-14-111,-119.353987,49.865086,120003
7-14-111,-119.354078,49.864741,120004
7-14-111,-119.354328,49.864395,120005
7-14-111,-119.354892,49.863946,120006
7-14-111,-119.355409,49.863707,120007
7-14-111,-119.356170,49.863500,120008
7-14-111,-119.356875,49.863261,120009
7-14-111,-119.357473,49.862992,120010
7-14-111,-119.357731,49.862851,120011
7-14-111,-119.357999,49.862704,120012
7-14-111,-119.358500,49.862356,120013
7-14-111,-119.358257,49.862258,120014
7-14-111,-119.358034,49.862234,120015
7-14-111,-119.357847,49.862284,120016
7-14-111,-119.357847,49.862284,130001
7-14-111,-119.357845,49.862284,130002
7-14-111,-119.357639,49.862403,130003
7-14-111,-119.357401,49.862535,130004
7-14-111,-119.357008,49.862685,130005
7-14-111,-119.355713,49.863180,130006
7-14-111,-119.355246,49.863336,130007
7-14-111,-119.354802,49.863384,130008
7-14-111,-119.354451,49.863401,130009
7-14-111,-119.354111,49.863380,130010
7-14-111,-119.353781,49.863299,130011
7-14-111,-119.353604,49.863247,130012
7-14-111,-119.353604,49.863247,140001
7-14-111,-119.353474,49.863209,140002
7-14-111,-119.351036,49.862496,140003
7-14-111,-119.351017,49.862647,140004
7-14-111,-119.350743,49.863454,140005
7-14-111,-119.350589,49.863981,140006
7-14-111,-119.350501,49.864269,140007
7-14-111,-119.350532,49.864424,140008
7-14-111,-119.350647,49.865042,140009
7-14-111,-119.350730,49.865260,140010
7-14-111,-119.350730,49.865260,150001
7-14-111,-119.350758,49.865332,150002
7-14-111,-119.350767,49.865352,150003
7-14-111,-119.350950,49.865481,150004
7-14-111,-119.351778,49.865748,150005
7-14-111,-119.351871,49.865806,150006
7-14-111,-119.352136,49.865973,150007
7-14-111,-119.352314,49.866205,150008
7-14-111,-119.352980,49.867560,150009
7-14-111,-119.353365,49.867573,150010
7-14-111,-119.353365,49.867573,160001
7-14-111,-119.354387,49.867609,160002
7-14-111,-119.354787,49.867625,160003
