stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
792,140198,Shannon Ridge Drive. 2176 Block,,49.856059,-119.605672,,,0,,2
793,140208,Shannon Ridge at Shannon Green,,49.854699,-119.611599,,,0,,2
794,140207,Shannon Ridge at Lakeside Court,,49.853678,-119.613637,,,0,,2
795,103601,Main at Brown,,49.829653,-119.629324,,,0,,2
796,103537,Butt at Louie,,49.836897,-119.619366,,,0,,2
797,140067,Louie at Butt,,49.837768,-119.615676,,,0,,2
798,140068,Louie at Elk,,49.840285,-119.612265,,,0,,2
799,103527,Butt at Carrington,,49.83532,-119.614414,,,0,,2
800,103508,Carrington 3530 Block,,49.836792,-119.611145,,,0,,2
801,103483,Carrington at Elk,,49.838415,-119.608981,,,0,,2
802,140117,Elk at Acorn,,49.839102,-119.606052,,,0,,2
803,103463,Elk at Cougar,,49.838971,-119.601398,,,0,,2
804,103447,Ridge Estates at Elk,,49.836243,-119.59478,,,0,,2
805,140095,East Boundary at Wolfe,,49.839162,-119.591811,,,0,,2
806,103422,East Boundary at Elk,,49.840472,-119.58892,,,0,,2
807,103403,East Boundary at Vineyard,,49.84568,-119.588919,,,0,,2
808,103388,East Boundary 3120 Block,,49.848602,-119.588961,,,0,,2
809,103389,East Boundary 3130 Block,,49.84856,-119.589187,,,0,,2
810,103407,East Boundary at Eagle,,49.844882,-119.589162,,,0,,2
811,103427,East Boundary at Elk,,49.840227,-119.589158,,,0,,2
812,140094,East Boundary at Wolfe,,49.839307,-119.591795,,,0,,2
813,103450,Elk at Ridge Estates,,49.83631,-119.595872,,,0,,2
814,103465,Elk at Cougar,,49.839165,-119.602458,,,0,,2
815,140116,Elk at Acorn,,49.839228,-119.605929,,,0,,2
816,103485,Carrington at Elk,,49.838669,-119.609115,,,0,,2
817,103509,Carrington 3530 Block,,49.836874,-119.61133,,,0,,2
818,103525,Butt at Carrington,,49.835595,-119.614303,,,0,,2
819,103497,Louie at Elk,,49.840315,-119.612567,,,0,,2
820,103511,Louie at Butt,,49.838531,-119.614986,,,0,,2
821,103535,Butt at Louie,,49.837012,-119.619361,,,0,,2
822,140058,Asquith at Saddleback,,49.850727,-119.623528,,,0,,2
823,140059,Ironridge at Ironridge Pl.,,49.854497,-119.627819,,,0,,2
824,140060,WildHorse at Bridlehill,,49.853878,-119.633022,,,0,,2
825,140061,WildHorse at Bridlehill,,49.853485,-119.635579,,,0,,2
826,140062,Whispering Hills at Wild Horse,,49.852284,-119.641658,,,0,,2
827,140063,CopperRidge at Smith,,49.853908,-119.643851,,,0,,2
828,140064,Smith Creek at Sugosa,,49.851763,-119.643095,,,0,,2
829,103589,Smith Creek at Elliott,,49.847822,-119.639258,,,0,,2
830,103573,Elliott at Reece,,49.844213,-119.634096,,,0,,2
831,103585,Elliott at Neufeld,,49.841926,-119.63402,,,0,,2
832,103594,Elliott at Butt,,49.836405,-119.631148,,,0,,2
833,103598,Elliott 3580 Block,,49.833568,-119.631135,,,0,,2
834,103602,Elliott at Delray,,49.830165,-119.631131,,,0,,2
835,140176,Elliott at Solar,,49.831708,-119.630408,,,0,,2
836,140174,Elliott at Springer Lane,,49.833277,-119.630636,,,0,,2
837,140172,Elliott at Butt,,49.837204,-119.630839,,,0,,2
838,140175,Elliott at Neufeld,,49.841795,-119.633616,,,0,,2
839,140173,Elliott at Reece,,49.844515,-119.633666,,,0,,2
840,140196,Smith Creek at Elliott,,49.847614,-119.639049,,,0,,2
841,140197,Smith Creek at Wild Horse,,49.851408,-119.642459,,,0,,2
842,140167,Copper Ridge at Smith Creek,,49.853789,-119.64377,,,0,,2
843,140192,Whispering Hills at Copper Ridge,,49.853435,-119.639861,,,0,,2
844,140178,Wildhorse.2569 Block,,49.853129,-119.636329,,,0,,2
845,140171,Wildhorse at Bridlehill,,49.853767,-119.63294,,,0,,2
846,140183,Ironridge at Ironridge Crt,,49.854551,-119.627579,,,0,,2
847,140166,Asquith at Saddleback,,49.851135,-119.624585,,,0,,2
848,140187,Shannon Lake at Shannon Ridge,,49.853139,-119.617522,,,0,,2
849,140189,Shannon Lake at Swite,,49.855404,-119.617707,,,0,,2
850,140188,Shannon Lake at Stonegrove,,49.85821,-119.616741,,,0,,2
851,140190,Shannon Lake at Tallus Ridge Drive,,49.862628,-119.612628,,,0,,2
852,140184,Shannon Lake at Golf Course Drive,,49.863236,-119.609627,,,0,,2
853,140185,Shannon Lake at Shannon View Drive,,49.865816,-119.605189,,,0,,2
854,140186,Shannon Lake at Shannon Lake Drive,,49.866849,-119.599969,,,0,,2
855,140169,Shannon Lake at Crystal,,49.867086,-119.590935,,,0,,2
856,140201,Bartley at Shannon Lake,,49.8643,-119.587932,,,0,,2
857,140165,Boucherie Exchange,,49.862173,-119.583459,,,0,,2
858,140180,Bartley at Byland,,49.863288,-119.587471,,,0,,2
859,140210,Shannon Lake at Crystal Drive,,49.868689,-119.592764,,,0,,2
860,140211,Shannon Lake at Shannon Lake,,49.866898,-119.600418,,,0,,2
861,104212,Shannon Lake at Shannon Woods Drive,,49.865892,-119.605815,,,0,,2
862,140191,Shannon Lake at Tallus Ridge,,49.863249,-119.612179,,,0,,2
863,140205,Shannon Lake at Stonegrove,,49.858226,-119.617035,,,0,,2
864,140204,Shannon Lake at Alexandria,,49.854882,-119.618248,,,0,,2
865,140206,Shannon Lake at Asquith,,49.851555,-119.618534,,,0,,2
866,103598,Elliott 3580 Block,,49.83355,-119.631244,,,0,,2
867,140011,Boucherie Mountain Exchange,,49.861386,-119.585177,,,0,,2
868,103262,Ross at Brentwood,,49.861896,-119.57583,,,0,,2
869,103258,Ross at Western,,49.863678,-119.575828,,,0,,2
870,103251,Ross at Stevens,,49.865819,-119.57582,,,0,,2
871,103230,Stevens 1380 Block,,49.86625,-119.571888,,,0,,2
872,140069,Stevens at Mcdougall,,49.86598,-119.567468,,,0,,2
873,103173,Westlake at Caledonia,,49.873506,-119.562942,,,0,,2
874,103178,Westlake at Rosewood,,49.877699,-119.566296,,,0,,2
875,103161,Westlake at Starlight,,49.879147,-119.564259,,,0,,2
876,140153,Westlake at Peak Point,,49.883947,-119.560436,,,0,,2
877,103115,Westlake at Horizon,,49.885028,-119.55698,,,0,,2
878,103110,Westlake at Keloka,,49.88706,-119.555748,,,0,,2
879,103094,Parkinson at Westlake,,49.891248,-119.552765,,,0,,2
880,140154,Parkinson at Pettman,,49.895938,-119.549693,,,0,,2
881,103066,Parkinson at Bear Creek,,49.898917,-119.547054,,,0,,2
882,140155,Bear Creek at Vancouver,,49.895268,-119.547438,,,0,,2
883,103063,Bear Creek at McNaughton,,49.892948,-119.547491,,,0,,2
884,103043,Westside at Bear Creek,,49.892285,-119.542701,,,0,,2
885,103047,Westside at Westpoint Park,,49.885506,-119.544146,,,0,,2
886,103027,Westside at Nancee Way,,49.883036,-119.538149,,,0,,2
887,140013,Sneena at Westside,,49.88069,-119.534173,,,0,,2
888,103078,Boucherie at Hayman,,49.872673,-119.544716,,,0,,2
889,103162,Boucherie at Stuart,,49.864126,-119.555201,,,0,,2
890,140081,Shoreline at Stillwater,,50.068593,-119.420104,,,0,,2
891,140082,Shoreline Way at Lake Hill,,50.073517,-119.41726,,,0,,2
892,140083,Lake Hill at Shoreline Way,,50.071711,-119.416468,,,0,,2
893,140084,Stillwater at Lake Hill,,50.069555,-119.418569,,,0,,2
894,140085,Stillwater at Driftwood,,50.06784,-119.419294,,,0,,2
895,140086,Lake Hill at Lake Breeze,,50.066288,-119.419065,,,0,,2
896,140087,Lake Hill at Oceola,,50.061205,-119.41838,,,0,,2
897,140088,Oceola at Pretty,,50.054704,-119.411453,,,0,,2
898,140089,Woodsdale at Turtle Bay,,50.049195,-119.407624,,,0,,2
899,140054,Woodsdale at Bottom Wood Lake,,50.049203,-119.403999,,,0,,2
900,140079,Bottom Wood Lake at Wageman,,50.045966,-119.403122,,,0,,2
901,140078,Bottom Wood Lake at Mayrus,,50.043116,-119.403155,,,0,,2
902,140077,Bottom Wood Lake at Powley,,50.037816,-119.403101,,,0,,2
903,140093,Bottom Wood Lake at Berry,,50.030315,-119.401959,,,0,,2
904,140014,Bottom Wood Lake at Konschuh,,50.028711,-119.399357,,,0,,2
905,140015,Bottom Wood Lake at Seniors Centre,,50.023462,-119.399205,,,0,,2
906,140016,Beaver Lake at Jensen,,50.020172,-119.401057,,,0,,2
907,140017,Main at Hill,,50.020835,-119.404179,,,0,,2
908,140092,Bottom Wood Lake at Powley,,50.038302,-119.402878,,,0,,2
909,140091,Bottom Wood Lake at Mayrus,,50.043349,-119.402901,,,0,,2
910,140090,Bottom Wood Lake at Wageman,,50.046292,-119.402931,,,0,,2
911,140096,Lake Hill at Oceola,,50.061049,-119.418137,,,0,,2
912,140080,Lake Hill at Lake Breeze,,50.06598,-119.419004,,,0,,2
913,140004,Westbank Exchange,,49.828648,-119.631148,,,0,,2
914,140071,Hwy 97 at Butt - Butt Road Station,,49.837125,-119.614166,,,0,,2
915,140007,Boucherie Mountain Exchange,,49.862085,-119.585281,,,0,,2
916,140073,Hwy 97 at Westlake - Hudson Station,,49.86423,-119.56283,,,0,,2
917,103745,Hwy 97 at Sneena - Westside Road Stn,,49.880823,-119.534995,,,0,,2
918,102853,Queensway Exchange,,49.887464,-119.495887,,,0,,2
919,140049,Harvey at Richter - Richter Station,,49.883484,-119.490351,,,0,,2
920,140003,Harvey at Gordon - Gordon Station,,49.883267,-119.475337,,,0,,2
921,102985,Harvey at Kirschner - Parkinson Station,,49.881781,-119.459103,,,0,,2
922,103067,Harvey at Cooper - Cooper Station,,49.881738,-119.442157,,,0,,2
923,103174,Hwy 97 at Banks - Banks Station,,49.886849,-119.424077,,,0,,2
924,103263,Hwy 97 at McCurdy - McCurdy Station,,49.902097,-119.407909,,,0,,2
925,140114,Hwy 97 at Old Vernon Road - Sexsmith Stn,,49.918993,-119.386967,,,0,,2
926,140102,UBCO Exchange,,49.939382,-119.393873,,,0,,2
927,140113,Hwy 97 at Sexsmith - Sexsmith Station,,49.916959,-119.389041,,,0,,2
928,103256,Hwy 97 at McCurdy - McCurdy Station,,49.900552,-119.409748,,,0,,2
929,103049,Hwy 97 at Banks - Banks Station,,49.885664,-119.426698,,,0,,2
930,103061,Harvey at Cooper - Cooper Station,,49.882084,-119.444669,,,0,,2
931,102989,Harvey at Kirschner - Parkinson Station,,49.882138,-119.458098,,,0,,2
932,140002,Harvey at Gordon - Gordon Station,,49.883752,-119.478706,,,0,,2
933,140000,Harvey at Bertram - Richter Station,,49.883844,-119.491439,,,0,,2
934,102862,Queensway Exchange,,49.887462,-119.496218,,,0,,2
935,103744,Hwy 97 at Westside Rd. -Westside Rd. Stn,,49.881858,-119.53644,,,0,,2
936,140074,Hwy 97 at Westlake - Hudson Station,,49.863219,-119.566566,,,0,,2
937,140008,Boucherie Mountain Exchange,,49.862138,-119.584936,,,0,,2
938,140072,Hwy 97 at Butt - Butt Road Station,,49.835323,-119.617136,,,0,,2
939,140147,Academy Way at Aberdeen Hall,,49.934627,-119.401374,,,0,,2
940,140145,Academy Way at Acadia,,49.932114,-119.401399,,,0,,2
941,140143,Academy Way at Vint,,49.928169,-119.400106,,,0,,2
942,140141,Academy Way at Arab,,49.922794,-119.399704,,,0,,2
943,103362,Sexsmith at Cambro,,49.918511,-119.39812,,,0,,2
944,140157,Sexsmith at Adams,,49.918103,-119.389012,,,0,,2
945,103215,Enterprise at Highway 97,,49.895437,-119.416067,,,0,,2
946,103512,Cooper at Harvey,,49.879527,-119.443424,,,0,,2
947,103507,Cooper at Harvey,,49.879568,-119.443092,,,0,,2
948,103213,Enterprise at Hwy. 97,,49.89527,-119.41647,,,0,,2
949,140156,Sexsmith at Adams,,49.91822,-119.389932,,,0,,2
950,103374,Hollywood at Sexsmith,,49.918537,-119.397768,,,0,,2
951,140140,Academy at Shetland,,49.922397,-119.398022,,,0,,2
952,140142,Academy Way at Vint,,49.928309,-119.399929,,,0,,2
953,140144,Academy Way at Acadia,,49.932283,-119.401323,,,0,,2
954,140146,Academy Way at Aberdeen Hall,,49.934695,-119.401086,,,0,,2
955,140104,UBCO Exchange,,49.939979,-119.394332,,,0,,2
956,140159,Innovation at University,,49.942545,-119.390465,,,0,,2
957,103848,Country Club at Quail Ridge,,49.962902,-119.399077,,,0,,2
958,103849,Country Club at Via Central,,49.955036,-119.399958,,,0,,2
959,103853,Country Club Drive 1840 Block,,49.953002,-119.39968,,,0,,2
960,103858,Country Club 1740 block,,49.951168,-119.399763,,,0,,2
961,103852,Country Club 1840 block,,49.953112,-119.399438,,,0,,2
962,103845,Country Club at Via Central,,49.954973,-119.399753,,,0,,2
963,103851,Quail Ridge at Country Club,,49.962491,-119.398245,,,0,,2
964,140115,Quailridge at Innovation Drive,,49.951937,-119.389973,,,0,,2
965,140160,Innovation at University,,49.943397,-119.390212,,,0,,2
966,990000,Kelowna Transit Centre,,49.88611,-119.447852,,,0,,2
967,1,Ethel at Harvey,,49.8833685279967,-119.482925495455,,,0,,2
968,2,Ethel at Sutherland,,49.8799906904629,-119.482705807144,,,0,,2
969,3,Ethel at Harvey,,49.8834138550068,-119.482718203104,,,0,,2
