route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
4,9,1493,Gordon - Mission Rec Exch,,1,25572,8,0,0
4,9,1494,Downtown,,0,25572,9,0,0
4,9,1495,Gordon - Mission Rec Exch,,1,25572,8,0,0
4,9,1496,Downtown,,0,25572,9,0,0
4,9,1497,Gordon - Mission Rec Exch,,1,25572,8,0,0
4,9,1498,Downtown,,0,25572,9,0,0
4,9,1499,Gordon - Mission Rec Exch,,1,25572,8,0,0
4,9,1500,Downtown,,0,25572,9,0,0
4,9,1501,Gordon - Mission Rec Exch,,1,25581,8,0,0
4,9,1502,Downtown,,0,25581,9,0,0
4,9,1503,Gordon - Mission Rec Exch,,1,25581,8,0,0
4,9,1504,Downtown,,0,25581,9,0,0
4,9,1505,Gordon - Mission Rec Exch,,1,25581,8,0,0
4,9,1506,Downtown,,0,25581,9,0,0
4,9,1507,Gordon - Mission Rec Exch,,1,25581,8,0,0
4,9,1508,Gordon - Mission Rec Exch,,1,25583,8,0,0
4,9,1509,Downtown,,0,25583,9,0,0
4,9,1510,Gordon - Mission Rec Exch,,1,25583,8,0,0
4,9,1511,Downtown,,0,25583,9,0,0
4,9,1512,Gordon - Mission Rec Exch,,1,25612,8,0,0
4,9,1513,Gordon - Mission Rec Exch,,1,25612,8,0,0
4,9,1514,Downtown,,0,25614,9,0,0
4,9,1515,Downtown,,0,25614,9,0,0
4,9,1516,Downtown,,0,25614,9,0,0
4,9,1517,Gordon - Mission Rec Exch,,1,25616,8,0,0
4,9,1518,Gordon - Mission Rec Exch,,1,25616,8,0,0
4,9,1519,Gordon - Mission Rec Exch,,1,25617,8,0,0
4,9,1520,Downtown,,0,25617,9,0,0
4,9,1521,Downtown,,0,25640,9,0,0
4,10,1522,Downtown,,0,25668,9,0,0
4,10,1523,Gordon - Mission Rec Exch,,1,25668,8,0,0
4,10,1524,Downtown,,0,25668,9,0,0
4,10,1525,Gordon - Mission Rec Exch,,1,25669,8,0,0
4,10,1526,Downtown,,0,25669,9,0,0
4,10,1527,Gordon - Mission Rec Exch,,1,25669,8,0,0
4,10,1528,Downtown,,0,25669,9,0,0
4,10,1529,Gordon - Mission Rec Exch,,1,25669,8,0,0
4,10,1530,Downtown,,0,25669,9,0,0
4,10,1531,Gordon - Mission Rec Exch,,1,25670,8,0,0
4,10,1532,Downtown,,0,25670,9,0,0
4,10,1533,Gordon - Mission Rec Exch,,1,25670,8,0,0
4,10,1534,Downtown,,0,25670,9,0,0
4,10,1535,Gordon - Mission Rec Exch,,1,25670,8,0,0
4,10,1536,Downtown,,0,25670,9,0,0
4,10,1537,Gordon - Mission Rec Exch,,1,25670,8,0,0
4,10,1538,Gordon - Mission Rec Exch,,1,25671,8,0,0
4,10,1539,Downtown,,0,25671,9,0,0
4,10,1540,Gordon - Mission Rec Exch,,1,25677,8,0,0
4,10,1541,Downtown,,0,25677,9,0,0
4,10,1542,Gordon - Mission Rec Exch,,1,25677,8,0,0
4,10,1543,Downtown,,0,25677,9,0,0
4,10,1544,Gordon - Mission Rec Exch,,1,25678,8,0,0
4,10,1545,Downtown,,0,25678,9,0,0
4,10,1546,Gordon - Mission Rec Exch,,1,25678,8,0,0
4,10,1547,Downtown,,0,25678,9,0,0
4,10,1548,Gordon - Mission Rec Exch,,1,25678,8,0,0
4,10,1549,Downtown,,0,25678,9,0,0
4,10,1550,Gordon - Mission Rec Exch,,1,25678,8,0,0
4,10,1551,Downtown,,0,25678,9,0,0
4,10,1552,Gordon - Mission Rec Exch,,1,25680,8,0,0
4,10,1553,Downtown,,0,25680,9,0,0
4,10,1554,Gordon - Mission Rec Exch,,1,25680,8,0,0
4,10,1555,Downtown,,0,25680,9,0,0
4,10,1556,Gordon - Mission Rec Exch,,1,25681,8,0,0
4,10,1557,Downtown,,0,25681,9,0,0
4,10,1558,Gordon - Mission Rec Exch,,1,25684,8,0,0
4,10,1559,Downtown,,0,25684,9,0,0
4,10,1560,Gordon - Mission Rec Exch,,1,25684,8,0,0
4,10,1561,Downtown,,0,25684,9,0,0
4,10,1562,Gordon - Mission Rec Exch,,1,25685,8,0,0
4,10,1563,Downtown,,0,25685,9,0,0
4,10,1564,Gordon - Mission Rec Exch,,1,25685,8,0,0
4,10,1565,Downtown,,0,25685,9,0,0
4,10,1566,Gordon - Mission Rec Exch,,1,25688,8,0,0
4,10,1567,Downtown,,0,25688,9,0,0
4,10,1568,Gordon - Mission Rec Exch,,1,25688,8,0,0
4,10,1569,Gordon - Mission Rec Exch,,1,25690,8,0,0
4,10,1570,Downtown,,0,25690,9,0,0
5,1,1571,UBCO,,1,24203,10,0,0
5,1,1572,Downtown,,0,24203,11,0,0
5,1,1573,UBCO,,1,24203,10,0,0
5,1,1574,Downtown,,0,24203,11,0,0
5,1,1575,UBCO,,1,24203,10,0,0
5,1,1576,Downtown,,0,24203,11,0,0
5,1,1577,UBCO,,1,24203,10,0,0
5,1,1578,Downtown,,0,24203,11,0,0
5,1,1579,UBCO,,1,24203,10,0,0
5,1,1580,Downtown,,0,24203,11,0,0
5,1,1581,UBCO,,1,24203,10,0,0
5,1,1582,Downtown,,0,24203,11,0,0
5,1,1583,UBCO,,1,24203,10,0,0
5,1,1584,Downtown,,0,24203,11,0,0
5,1,1585,UBCO,,1,24203,10,0,0
5,1,1586,Downtown,,0,24203,11,0,0
5,1,1587,UBCO,,1,24203,10,0,0
5,1,1588,Downtown,,0,24203,11,0,0
5,1,1589,UBCO,,1,24203,10,0,0
5,1,1590,Downtown,,0,24203,11,0,0
5,1,1591,UBCO,,1,24203,10,0,0
5,1,1592,Downtown,,0,24203,11,0,0
5,4,1593,UBCO,,1,25089,12,0,0
5,4,1594,Downtown,,0,25089,11,0,0
5,4,1595,UBCO,,1,25089,12,0,0
5,4,1596,Downtown,,0,25089,11,0,0
5,4,1597,UBCO,,1,25089,12,0,0
5,4,1598,Downtown,,0,25089,11,0,0
5,4,1599,UBCO,,1,25089,12,0,0
5,4,1600,Downtown,,0,25089,11,0,0
5,4,1601,UBCO,,1,25089,12,0,0
5,4,1602,Downtown,,0,25089,11,0,0
5,4,1603,UBCO,,1,25089,12,0,0
5,4,1604,Downtown,,0,25089,11,0,0
5,4,1605,UBCO,,1,25089,12,0,0
5,4,1606,Downtown,,0,25089,11,0,0
5,4,1607,UBCO,,1,25089,12,0,0
5,4,1608,Downtown,,0,25089,11,0,0
5,5,1609,UBCO,,1,25103,12,0,0
5,5,1610,UBCO,,1,25115,12,0,0
5,5,1611,Downtown,,0,25115,11,0,0
5,5,1612,Downtown,,0,25118,11,0,0
5,5,1613,UBCO,,1,25123,12,0,0
5,5,1614,Downtown,,0,25123,11,0,0
5,5,1615,UBCO,,1,25123,12,0,0
5,5,1616,Downtown,,0,25123,11,0,0
5,5,1617,Downtown,,0,25129,11,0,0
5,5,1618,UBCO,,1,25129,12,0,0
5,5,1619,UBCO,,1,25134,12,0,0
5,5,1620,Downtown,,0,25134,11,0,0
5,5,1621,UBCO,,1,25134,12,0,0
5,5,1622,Downtown,,0,25134,11,0,0
5,5,1623,UBCO,,1,25141,12,0,0
5,5,1624,Downtown,,0,25141,11,0,0
5,5,1625,UBCO,,1,25141,12,0,0
5,5,1626,Downtown,,0,25141,11,0,0
5,5,1627,UBCO,,1,25141,12,0,0
5,5,1628,Downtown,,0,25141,11,0,0
5,5,1629,UBCO,,1,25151,12,0,0
5,5,1630,Downtown,,0,25151,11,0,0
5,5,1631,UBCO,,1,25165,12,0,0
5,5,1632,Downtown,,0,25165,11,0,0
5,5,1633,UBCO,,1,25174,12,0,0
5,5,1634,Downtown,,0,25174,11,0,0
5,5,1635,UBCO,,1,25178,12,0,0
5,5,1636,Downtown,,0,25178,11,0,0
5,5,1637,UBCO,,1,25183,12,0,0
5,5,1638,Downtown,,0,25183,11,0,0
5,5,1639,UBCO,,1,25183,12,0,0
5,5,1640,Downtown,,0,25183,11,0,0
5,5,1641,UBCO,,1,25189,12,0,0
5,5,1642,Downtown,,0,25189,11,0,0
5,5,1643,UBCO,,1,25189,12,0,0
5,5,1644,UBCO,,1,25191,12,0,0
5,5,1645,Downtown,,0,25191,11,0,0
5,5,1646,UBCO,,1,25191,12,0,0
5,5,1647,Downtown,,0,25191,11,0,0
5,5,1648,UBCO,,1,25209,12,0,0
5,5,1649,Downtown,,0,25209,11,0,0
5,6,1650,UBCO,,1,25213,12,0,0
5,6,1651,UBCO,,1,25225,12,0,0
5,6,1652,Downtown,,0,25225,11,0,0
5,6,1653,Downtown,,0,25228,11,0,0
5,6,1654,UBCO,,1,25233,12,0,0
5,6,1655,Downtown,,0,25233,11,0,0
5,6,1656,UBCO,,1,25233,12,0,0
5,6,1657,Downtown,,0,25233,11,0,0
5,6,1658,Downtown,,0,25239,11,0,0
5,6,1659,UBCO,,1,25239,12,0,0
5,6,1660,UBCO,,1,25244,12,0,0
5,6,1661,Downtown,,0,25244,11,0,0
5,6,1662,UBCO,,1,25244,12,0,0
5,6,1663,Downtown,,0,25244,11,0,0
5,6,1664,UBCO,,1,25251,12,0,0
5,6,1665,Downtown,,0,25251,11,0,0
5,6,1666,UBCO,,1,25251,12,0,0
5,6,1667,Downtown,,0,25251,11,0,0
5,6,1668,UBCO,,1,25251,12,0,0
5,6,1669,Downtown,,0,25251,11,0,0
5,6,1670,UBCO,,1,25261,12,0,0
5,6,1671,Downtown,,0,25261,11,0,0
5,6,1672,UBCO,,1,25275,12,0,0
5,6,1673,Downtown,,0,25275,11,0,0
5,6,1674,UBCO,,1,25284,12,0,0
5,6,1675,Downtown,,0,25284,11,0,0
5,6,1676,UBCO,,1,25288,12,0,0
5,6,1677,Downtown,,0,25288,11,0,0
5,6,1678,UBCO,,1,25293,12,0,0
5,6,1679,Downtown,,0,25293,11,0,0
5,6,1680,UBCO,,1,25293,12,0,0
5,6,1681,Downtown,,0,25293,11,0,0
5,6,1682,UBCO,,1,25299,12,0,0
5,6,1683,Downtown,,0,25299,11,0,0
5,6,1684,UBCO,,1,25299,12,0,0
5,6,1685,UBCO,,1,25301,12,0,0
5,6,1686,Downtown,,0,25301,11,0,0
5,6,1687,UBCO,,1,25301,12,0,0
5,6,1688,Downtown,,0,25301,11,0,0
5,6,1689,UBCO,,1,25319,12,0,0
5,6,1690,Downtown,,0,25319,11,0,0
5,7,1691,UBCO,,1,25323,12,0,0
5,7,1692,UBCO,,1,25335,12,0,0
5,7,1693,Downtown,,0,25335,11,0,0
5,7,1694,Downtown,,0,25338,11,0,0
5,7,1695,UBCO,,1,25343,12,0,0
5,7,1696,Downtown,,0,25343,11,0,0
5,7,1697,UBCO,,1,25343,12,0,0
5,7,1698,Downtown,,0,25343,11,0,0
5,7,1699,Downtown,,0,25349,11,0,0
5,7,1700,UBCO,,1,25349,12,0,0
5,7,1701,UBCO,,1,25354,12,0,0
5,7,1702,Downtown,,0,25354,11,0,0
5,7,1703,UBCO,,1,25354,12,0,0
5,7,1704,Downtown,,0,25354,11,0,0
5,7,1705,UBCO,,1,25361,12,0,0
5,7,1706,Downtown,,0,25361,11,0,0
5,7,1707,UBCO,,1,25361,12,0,0
5,7,1708,Downtown,,0,25361,11,0,0
5,7,1709,UBCO,,1,25361,12,0,0
5,7,1710,Downtown,,0,25361,11,0,0
5,7,1711,UBCO,,1,25371,12,0,0
5,7,1712,Downtown,,0,25371,11,0,0
5,7,1713,UBCO,,1,25385,12,0,0
5,7,1714,Downtown,,0,25385,11,0,0
5,7,1715,UBCO,,1,25394,12,0,0
5,7,1716,Downtown,,0,25394,11,0,0
5,7,1717,UBCO,,1,25398,12,0,0
5,7,1718,Downtown,,0,25398,11,0,0
5,7,1719,UBCO,,1,25403,12,0,0
5,7,1720,Downtown,,0,25403,11,0,0
5,7,1721,UBCO,,1,25403,12,0,0
5,7,1722,Downtown,,0,25403,11,0,0
5,7,1723,UBCO,,1,25409,12,0,0
5,7,1724,Downtown,,0,25409,11,0,0
5,7,1725,UBCO,,1,25409,12,0,0
5,7,1726,UBCO,,1,25411,12,0,0
5,7,1727,Downtown,,0,25411,11,0,0
5,7,1728,UBCO,,1,25411,12,0,0
5,7,1729,Downtown,,0,25411,11,0,0
5,7,1730,UBCO,,1,25429,12,0,0
5,7,1731,Downtown,,0,25429,11,0,0
5,8,1732,UBCO,,1,25433,12,0,0
5,8,1733,UBCO,,1,25445,12,0,0
5,8,1734,Downtown,,0,25445,11,0,0
5,8,1735,Downtown,,0,25448,11,0,0
5,8,1736,UBCO,,1,25453,12,0,0
5,8,1737,Downtown,,0,25453,11,0,0
5,8,1738,UBCO,,1,25453,12,0,0
5,8,1739,Downtown,,0,25453,11,0,0
5,8,1740,Downtown,,0,25459,11,0,0
5,8,1741,UBCO,,1,25459,12,0,0
5,8,1742,UBCO,,1,25464,12,0,0
5,8,1743,Downtown,,0,25464,11,0,0
5,8,1744,UBCO,,1,25464,12,0,0
5,8,1745,Downtown,,0,25464,11,0,0
5,8,1746,UBCO,,1,25471,12,0,0
5,8,1747,Downtown,,0,25471,11,0,0
5,8,1748,UBCO,,1,25471,12,0,0
5,8,1749,Downtown,,0,25471,11,0,0
5,8,1750,UBCO,,1,25471,12,0,0
5,8,1751,Downtown,,0,25471,11,0,0
5,8,1752,UBCO,,1,25481,12,0,0
5,8,1753,Downtown,,0,25481,11,0,0
5,8,1754,UBCO,,1,25495,12,0,0
5,8,1755,Downtown,,0,25495,11,0,0
5,8,1756,UBCO,,1,25504,12,0,0
5,8,1757,Downtown,,0,25504,11,0,0
5,8,1758,UBCO,,1,25508,12,0,0
5,8,1759,Downtown,,0,25508,11,0,0
5,8,1760,UBCO,,1,25513,12,0,0
5,8,1761,Downtown,,0,25513,11,0,0
5,8,1762,UBCO,,1,25513,12,0,0
5,8,1763,Downtown,,0,25513,11,0,0
5,8,1764,UBCO,,1,25519,12,0,0
5,8,1765,Downtown,,0,25519,11,0,0
5,8,1766,UBCO,,1,25519,12,0,0
5,8,1767,UBCO,,1,25521,12,0,0
5,8,1768,Downtown,,0,25521,11,0,0
5,8,1769,UBCO,,1,25521,12,0,0
5,8,1770,Downtown,,0,25521,11,0,0
5,8,1771,UBCO,,1,25539,12,0,0
5,8,1772,Downtown,,0,25539,11,0,0
5,9,1773,UBCO,,1,25543,12,0,0
5,9,1774,UBCO,,1,25555,12,0,0
5,9,1775,Downtown,,0,25555,11,0,0
5,9,1776,Downtown,,0,25558,11,0,0
5,9,1777,UBCO,,1,25563,12,0,0
5,9,1778,Downtown,,0,25563,11,0,0
5,9,1779,UBCO,,1,25563,12,0,0
5,9,1780,Downtown,,0,25563,11,0,0
5,9,1781,Downtown,,0,25569,11,0,0
5,9,1782,UBCO,,1,25569,12,0,0
5,9,1783,UBCO,,1,25574,12,0,0
5,9,1784,Downtown,,0,25574,11,0,0
5,9,1785,UBCO,,1,25574,12,0,0
5,9,1786,Downtown,,0,25574,11,0,0
5,9,1787,UBCO,,1,25581,12,0,0
5,9,1788,Downtown,,0,25581,11,0,0
5,9,1789,UBCO,,1,25581,12,0,0
5,9,1790,Downtown,,0,25581,11,0,0
5,9,1791,UBCO,,1,25581,12,0,0
5,9,1792,Downtown,,0,25581,11,0,0
5,9,1793,UBCO,,1,25591,12,0,0
5,9,1794,Downtown,,0,25591,11,0,0
5,9,1795,UBCO,,1,25605,12,0,0
5,9,1796,Downtown,,0,25605,11,0,0
5,9,1797,UBCO,,1,25614,12,0,0
5,9,1798,Downtown,,0,25614,11,0,0
5,9,1799,UBCO,,1,25618,12,0,0
5,9,1800,Downtown,,0,25618,11,0,0
5,9,1801,UBCO,,1,25623,12,0,0
5,9,1802,Downtown,,0,25623,11,0,0
5,9,1803,UBCO,,1,25623,12,0,0
5,9,1804,Downtown,,0,25623,11,0,0
5,9,1805,UBCO,,1,25629,12,0,0
5,9,1806,Downtown,,0,25629,11,0,0
5,9,1807,UBCO,,1,25629,12,0,0
5,9,1808,UBCO,,1,25631,12,0,0
5,9,1809,Downtown,,0,25631,11,0,0
5,9,1810,UBCO,,1,25631,12,0,0
5,9,1811,Downtown,,0,25631,11,0,0
5,9,1812,UBCO,,1,25649,12,0,0
5,9,1813,Downtown,,0,25649,11,0,0
5,10,1814,Downtown,,0,25656,11,0,0
5,10,1815,UBCO,,1,25656,12,0,0
5,10,1816,Downtown,,0,25659,11,0,0
5,10,1817,UBCO,,1,25659,12,0,0
5,10,1818,UBCO,,1,25662,12,0,0
5,10,1819,Downtown,,0,25662,11,0,0
5,10,1820,UBCO,,1,25662,12,0,0
5,10,1821,Downtown,,0,25666,11,0,0
5,10,1822,UBCO,,1,25666,12,0,0
5,10,1823,Downtown,,0,25671,11,0,0
5,10,1824,UBCO,,1,25671,12,0,0
5,10,1825,Downtown,,0,25671,11,0,0
5,10,1826,UBCO,,1,25671,12,0,0
5,10,1827,Downtown,,0,25671,11,0,0
5,10,1828,UBCO,,1,25671,12,0,0
5,10,1829,Downtown,,0,25671,11,0,0
5,10,1830,Downtown,,0,25683,11,0,0
5,10,1831,UBCO,,1,25683,12,0,0
5,10,1832,Downtown,,0,25683,11,0,0
5,10,1833,Downtown,,0,25691,11,0,0
5,10,1834,UBCO,,1,25691,12,0,0
6,1,1835,OK College,,1,24186,13,0,0
6,1,1836,University - To UBCO,,0,24186,14,0,0
6,1,1837,OK College,,1,24188,13,0,0
6,1,1838,University - To UBCO,,0,24188,14,0,0
6,1,1839,OK College,,1,24189,13,0,0
6,1,1840,University - To UBCO,,0,24189,14,0,0
6,1,1841,OK College,,1,24189,13,0,0
6,1,1842,University - To UBCO,,0,24189,14,0,0
6,1,1843,OK College,,1,24189,13,0,0
6,1,1844,University - To UBCO,,0,24189,14,0,0
6,1,1845,OK College,,1,24189,13,0,0
6,1,1846,University - To UBCO,,0,24189,14,0,0
6,1,1847,OK College,,1,24192,13,0,0
6,1,1848,University - To UBCO,,0,24192,14,0,0
6,1,1849,OK College,,1,24192,13,0,0
6,1,1850,University - To UBCO,,0,24192,14,0,0
6,1,1851,OK College,,1,24192,13,0,0
6,1,1852,University - To UBCO,,0,24192,14,0,0
6,1,1853,OK College,,1,24192,13,0,0
6,1,1854,University - To UBCO,,0,24192,14,0,0
6,1,1855,OK College,,1,24192,13,0,0
6,1,1856,University - To UBCO,,0,24192,14,0,0
6,1,1857,University - To UBCO,,0,24195,15,0,0
6,1,1858,OK College,,1,24196,16,0,0
6,1,1859,University - To UBCO,,0,24196,14,0,0
6,1,1860,OK College,,1,24196,13,0,0
6,1,1861,University - To UBCO,,0,24196,14,0,0
6,1,1862,OK College,,1,24196,13,0,0
6,1,1863,University - To UBCO,,0,24196,14,0,0
6,1,1864,OK College,,1,24196,13,0,0
6,1,1865,University - To UBCO,,0,24196,14,0,0
6,1,1866,OK College,,1,24196,13,0,0
6,1,1867,University - To UBCO,,0,24196,14,0,0
6,1,1868,OK College,,1,24198,13,0,0
6,1,1869,University - To UBCO,,0,24198,14,0,0
6,1,1870,OK College,,1,24208,13,0,0
6,1,1871,University - To UBCO,,0,24208,14,0,0
6,1,1872,OK College,,1,24211,13,0,0
6,1,1873,University - To UBCO,,0,24211,14,0,0
6,1,1874,OK College,,1,24211,13,0,0
6,1,1875,University - To UBCO,,0,24211,14,0,0
6,1,1876,University - To UBCO,,0,24212,14,0,0
6,1,1877,University - To UBCO,,0,24228,14,0,0
6,1,1878,OK College,,1,24228,13,0,0
6,1,1879,University - To UBCO,,0,24228,14,0,0
6,1,1880,OK College,,1,24229,13,0,0
6,1,1881,University - To UBCO,,0,24229,14,0,0
6,1,1882,OK College,,1,24229,13,0,0
6,1,1883,University - To UBCO,,0,24229,14,0,0
6,1,1884,OK College,,1,24229,13,0,0
6,1,1885,University - To UBCO,,0,24229,14,0,0
6,1,1886,OK College,,1,24229,13,0,0
6,1,1887,University - To UBCO,,0,24229,14,0,0
6,1,1888,OK College,,1,24229,13,0,0
6,1,1889,University - To UBCO,,0,24229,14,0,0
6,1,1890,OK College,,1,24229,13,0,0
6,1,1891,OK College,,1,24234,13,0,0
6,1,1892,University - To UBCO,,0,24234,14,0,0
6,1,1893,OK College,,1,24234,13,0,0
6,1,1894,University - To UBCO,,0,24237,14,0,0
6,1,1895,OK College,,1,24237,13,0,0
6,1,1896,OK College,,1,24248,13,0,0
6,1,1897,University - To UBCO,,0,24248,14,0,0
6,1,1898,OK College,,1,24248,13,0,0
6,1,1899,University - To UBCO,,0,24248,14,0,0
6,1,1900,OK College,,1,24252,13,0,0
6,1,1901,University - To UBCO,,0,24252,14,0,0
6,1,1902,OK College,,1,24252,13,0,0
6,1,1903,University - To UBCO,,0,24252,14,0,0
6,1,1904,OK College,,1,24252,13,0,0
6,1,1905,University - To UBCO,,0,24252,14,0,0
6,1,1906,OK College,,1,24252,13,0,0
6,1,1907,University - To UBCO,,0,24252,14,0,0
6,1,1908,To Orchard Park,,1,24252,17,0,0
6,1,1909,University - To UBCO,,0,24252,15,0,0
6,1,1910,OK College,,1,24252,13,0,0
6,1,1911,University - To UBCO,,0,24252,14,0,0
6,1,1912,University - To UBCO,,0,24258,14,0,0
6,1,1913,OK College,,1,24258,13,0,0
6,1,1914,University - To UBCO,,0,24258,14,0,0
6,1,1915,OK College,,1,24258,13,0,0
6,1,1916,University - To UBCO,,0,24258,14,0,0
6,1,1917,OK College,,1,24265,13,0,0
6,1,1918,University - To UBCO,,0,24265,14,0,0
6,1,1919,OK College,,1,24278,13,0,0
6,1,1920,University - To UBCO,,0,24278,14,0,0
6,1,1921,OK College,,1,24278,13,0,0
6,1,1922,University - To UBCO,,0,24278,14,0,0
6,1,1923,OK College,,1,24278,13,0,0
6,1,1924,OK College,,1,24282,13,0,0
6,1,1925,University - To UBCO,,0,24282,14,0,0
6,1,1926,OK College,,1,24282,13,0,0
6,1,1927,University - To UBCO,,0,24282,14,0,0
6,1,1928,OK College,,1,24282,13,0,0
6,2,1929,OK College,,1,23217,18,0,0
6,2,1930,University - To UBCO,,0,23217,14,0,0
6,2,1931,University - To UBCO,,0,23220,15,0,0
6,2,1932,OK College,,1,23221,13,0,0
6,2,1933,University - To UBCO,,0,23221,14,0,0
6,2,1934,OK College,,1,23221,13,0,0
6,2,1935,University - To UBCO,,0,23221,14,0,0
6,2,1936,OK College,,1,23221,13,0,0
6,2,1937,University - To UBCO,,0,23221,14,0,0
6,2,1938,OK College,,1,23221,13,0,0
6,2,1939,University - To UBCO,,0,23221,14,0,0
6,2,1940,OK College,,1,23221,13,0,0
6,2,1941,University - To UBCO,,0,23221,14,0,0
6,2,1942,OK College,,1,23221,13,0,0
6,2,1943,University - To UBCO,,0,23221,14,0,0
6,2,1944,OK College,,1,23221,13,0,0
6,2,1945,University - To UBCO,,0,23221,14,0,0
6,2,1946,OK College,,1,23221,13,0,0
6,2,1947,University - To UBCO,,0,23221,14,0,0
6,2,1948,OK College,,1,23221,13,0,0
6,2,1949,University - To UBCO,,0,23221,14,0,0
6,2,1950,OK College,,1,23221,13,0,0
6,2,1951,University - To UBCO,,0,23221,14,0,0
6,2,1952,OK College,,1,23223,13,0,0
6,2,1953,University - To UBCO,,0,23223,14,0,0
6,2,1954,OK College,,1,23223,13,0,0
6,2,1955,University - To UBCO,,0,23223,14,0,0
6,2,1956,OK College,,1,23223,13,0,0
6,2,1957,University - To UBCO,,0,23223,14,0,0
6,2,1958,OK College,,1,23223,13,0,0
6,2,1959,University - To UBCO,,0,23223,14,0,0
6,2,1960,OK College,,1,23223,13,0,0
6,2,1961,University - To UBCO,,0,23223,14,0,0
6,2,1962,OK College,,1,23223,13,0,0
6,2,1963,University - To UBCO,,0,23223,14,0,0
6,2,1964,University - To UBCO,,0,23226,14,0,0
6,2,1965,OK College,,1,23226,13,0,0
6,2,1966,University - To UBCO,,0,23226,14,0,0
6,2,1967,OK College,,1,23226,13,0,0
6,2,1968,University - To UBCO,,0,23226,14,0,0
6,2,1969,OK College,,1,23226,13,0,0
6,2,1970,University - To UBCO,,0,23226,14,0,0
6,2,1971,OK College,,1,23226,13,0,0
6,2,1972,University - To UBCO,,0,23226,14,0,0
6,2,1973,OK College,,1,23226,13,0,0
6,2,1974,University - To UBCO,,0,23226,14,0,0
6,2,1975,OK College,,1,23226,13,0,0
6,2,1976,University - To UBCO,,0,23226,14,0,0
6,2,1977,OK College,,1,23226,13,0,0
6,2,1978,University - To UBCO,,0,23226,14,0,0
6,2,1979,OK College,,1,23226,13,0,0
6,2,1980,OK College,,1,23232,13,0,0
6,2,1981,University - To UBCO,,0,23232,14,0,0
6,2,1982,OK College,,1,23232,13,0,0
6,2,1983,University - To UBCO,,0,23232,14,0,0
6,2,1984,OK College,,1,23232,13,0,0
6,2,1985,University - To UBCO,,0,23232,14,0,0
6,2,1986,OK College,,1,23232,13,0,0
6,2,1987,University - To UBCO,,0,23232,14,0,0
6,2,1988,OK College,,1,23232,13,0,0
6,2,1989,University - To UBCO,,0,23232,14,0,0
6,2,1990,OK College,,1,23232,13,0,0
6,2,1991,University - To UBCO,,0,23232,14,0,0
6,2,1992,OK College,,1,23232,13,0,0
6,2,1993,University - To UBCO,,0,23232,14,0,0
6,2,1994,OK College,,1,23232,13,0,0
6,2,1995,University - To UBCO,,0,23243,14,0,0
6,2,1996,OK College,,1,23243,13,0,0
6,2,1997,University - To UBCO,,0,23243,14,0,0
6,2,1998,OK College,,1,23243,13,0,0
6,2,1999,University - To UBCO,,0,23243,14,0,0
6,2,2000,OK College,,1,23243,13,0,0
6,2,2001,University - To UBCO,,0,23243,14,0,0
6,3,2002,OK College,,1,23258,18,0,0
6,3,2003,OK College,,1,23265,13,0,0
6,3,2004,University - To UBCO,,0,23265,14,0,0
6,3,2005,OK College,,1,23265,13,0,0
6,3,2006,University - To UBCO,,0,23265,14,0,0
6,3,2007,OK College,,1,23265,13,0,0
6,3,2008,University - To UBCO,,0,23265,14,0,0
6,3,2009,OK College,,1,23265,13,0,0
6,3,2010,University - To UBCO,,0,23265,14,0,0
6,3,2011,OK College,,1,23265,13,0,0
6,3,2012,University - To UBCO,,0,23265,14,0,0
6,3,2013,OK College,,1,23265,13,0,0
6,3,2014,University - To UBCO,,0,23265,14,0,0
6,3,2015,University - To UBCO,,0,23266,14,0,0
6,3,2016,OK College,,1,23266,13,0,0
6,3,2017,To Orchard Park,,0,23266,19,0,0
6,3,2018,University - To UBCO,,0,23268,14,0,0
6,3,2019,OK College,,1,23268,13,0,0
6,3,2020,University - To UBCO,,0,23268,14,0,0
6,3,2021,OK College,,1,23268,13,0,0
6,3,2022,University - To UBCO,,0,23268,14,0,0
6,3,2023,OK College,,1,23268,13,0,0
6,3,2024,University - To UBCO,,0,23268,14,0,0
6,3,2025,OK College,,1,23268,13,0,0
6,3,2026,University - To UBCO,,0,23268,14,0,0
6,3,2027,OK College,,1,23268,13,0,0
6,3,2028,University - To UBCO,,0,23268,14,0,0
6,3,2029,OK College,,1,23276,16,0,0
6,3,2030,University - To UBCO,,0,23276,14,0,0
6,3,2031,OK College,,1,23276,13,0,0
6,3,2032,University - To UBCO,,0,23276,14,0,0
6,3,2033,OK College,,1,23276,13,0,0
6,3,2034,University - To UBCO,,0,23276,14,0,0
6,4,2035,OK College,,1,25077,18,0,0
6,4,2036,University - To UBCO,,0,25077,20,0,0
6,4,2037,University - To UBCO,,0,25085,20,0,0
6,4,2038,OK College,,1,25085,13,0,0
6,4,2039,University - To UBCO,,0,25085,20,0,0
6,4,2040,OK College,,1,25085,13,0,0
6,4,2041,University - To UBCO,,0,25085,20,0,0
6,4,2042,OK College,,1,25085,13,0,0
6,4,2043,University - To UBCO,,0,25085,20,0,0
6,4,2044,OK College,,1,25085,13,0,0
6,4,2045,University - To UBCO,,0,25085,20,0,0
6,4,2046,University - To UBCO,,0,25090,20,0,0
